score_id,candidate_id,physics_score,chemistry_score,biology_score,total_score,response_time_variance,changed_answer_correct_rate,question_paper_set_id,percentile,rank
10707,10707,92.5,119.0,63.9,275.3,18.66,0.318,3,58.094907654531866,7843
10708,10708,139.8,43.1,73.3,256.1,20.71,0.239,3,46.22611294971709,10070
10709,10709,89.1,31.8,109.9,230.8,20.48,0.38,3,30.463328707163445,13023
10710,10710,87.3,121.6,139.8,348.7,12.32,0.189,3,89.47101526636064,1972
10711,10711,75.2,41.7,67.9,184.8,14.1,0.312,1,10.011209565495891,16857
10712,10712,118.2,45.1,150.5,313.8,15.92,0.424,3,78.24009821714529,4072
10714,10714,114.5,127.9,51.6,294.0,17.06,0.424,1,68.80538059143802,5840
10715,10715,95.6,79.6,121.7,296.9,24.77,0.151,1,70.27329988256645,5564
10716,10716,68.8,128.2,62.2,259.1,23.23,0.361,4,48.04900181488203,9727
10717,10717,89.4,46.2,68.2,203.8,19.36,0.236,1,16.96380911711327,15552
10718,10718,75.1,78.3,120.3,273.7,19.7,0.293,3,57.310238069819576,7994
10719,10719,23.5,90.8,84.1,198.4,18.9,0.428,3,14.767268068752001,15964
10720,10720,157.9,138.0,163.5,459.4,1.43,0.715,1,98.19312479982919,339
10721,10721,121.9,108.9,16.9,247.7,8.27,0.398,1,40.70940535923989,11101
10722,10722,106.5,51.3,120.9,278.7,15.77,0.442,4,60.06191950464397,7479
10723,10723,46.8,115.2,112.0,274.0,15.83,0.18,1,57.491726273086364,7960
10724,10724,77.9,139.8,107.3,325.0,16.43,0.2,2,82.6838902530159,3241
10725,10725,134.0,112.8,40.5,287.3,8.93,0.176,2,64.92740471869328,6567
10726,10726,101.6,132.1,69.9,303.7,23.76,0.338,2,73.73225152129818,4915
10727,10727,45.4,49.5,0.0,94.9,11.0,0.408,4,0.26155652823742925,18686
10728,10728,93.9,14.3,63.5,171.7,13.04,0.42,2,6.784456069179033,17460
10729,10729,49.6,30.1,34.3,113.9,19.22,0.427,2,0.7526422547240311,18594
10730,10730,51.3,91.9,14.4,157.6,21.21,0.135,2,4.208924949290061,17945
10731,10731,127.4,51.2,55.9,234.6,14.79,0.434,3,32.75061385715811,12591
10732,10732,144.5,167.6,100.8,413.0,19.79,0.24,2,95.9779011423081,754
10733,10733,40.0,58.8,41.4,140.2,12.49,0.394,1,2.2232304900181488,18317
10734,10734,36.6,81.6,114.4,232.6,23.1,0.386,4,31.51222376427885,12828
10735,10735,147.0,100.7,79.0,326.7,9.33,0.38,3,83.29240952279278,3128
10736,10736,114.3,70.4,87.1,271.8,13.91,0.353,3,56.130564748585456,8213
10737,10737,84.2,34.9,88.4,207.5,11.48,0.179,3,18.727981210633075,15224
10738,10738,11.3,69.1,74.7,155.1,18.65,0.354,3,3.8459485427564855,18012
10739,10739,95.2,63.8,169.7,328.7,13.27,0.264,4,83.99167289420305,2999
10740,10740,157.0,113.4,122.6,393.0,15.66,0.347,4,95.07312907013986,924
10741,10741,102.5,88.9,42.7,234.1,13.9,0.247,4,32.382299562293156,12664
10742,10742,151.6,152.6,153.8,458.0,1.91,0.776,1,98.06234653571047,363
10743,10743,45.6,44.6,72.2,162.4,9.87,0.108,2,4.918864097363083,17812
10744,10744,154.4,145.2,154.2,453.7,1.32,0.913,3,97.70470801750827,429
10745,10745,35.8,61.5,117.2,214.5,8.86,0.259,1,22.0508166969147,14597
10746,10746,14.6,124.6,105.2,244.3,19.16,0.232,1,38.761076118287605,11465
10747,10747,98.3,23.9,89.7,211.9,22.61,0.191,4,20.724351446567738,14847
10748,10748,161.8,167.1,143.9,472.8,2.1,0.932,4,99.43418383687414,106
10749,10749,34.0,4.1,106.0,144.1,15.11,0.33,4,2.5728621757232837,18253
10750,10750,64.1,76.8,51.2,192.1,14.0,0.295,3,12.39724564962101,16407
10751,10751,58.5,19.9,94.6,173.0,22.76,0.434,1,7.075370983239031,17408
10752,10752,39.8,64.1,81.6,185.5,11.06,0.246,2,10.272766093733319,16808
10753,10753,68.5,23.8,71.9,164.1,8.44,0.253,3,5.2364684530799614,17752
10754,10754,64.8,67.7,112.2,244.8,10.93,0.25,4,39.04398419985054,11416
10755,10755,75.8,105.6,126.3,307.7,15.72,0.316,2,75.61652610227394,4564
10756,10756,76.4,79.7,37.1,193.1,18.77,0.242,3,12.693498452012383,16354
10757,10757,92.8,109.5,91.7,294.1,8.39,0.205,2,68.85875947475178,5831
10758,10758,89.6,139.3,131.5,360.3,23.45,0.393,2,91.70225258887584,1553
10759,10759,0.0,143.9,95.0,238.9,10.85,0.135,4,35.38219280452653,12100
10760,10760,97.7,120.3,23.3,241.3,23.45,0.44,1,36.807408989003946,11835
10761,10761,89.8,112.8,79.2,281.9,23.29,0.338,3,61.91950464396285,7127
10762,10762,65.0,78.3,57.3,200.6,11.4,0.132,1,15.60531653677805,15807
10763,10763,131.9,124.6,107.2,363.7,17.33,0.301,4,92.28408241699584,1446
10764,10764,58.0,59.2,26.7,143.9,9.28,0.421,1,2.5675242873919077,18254
10765,10765,84.3,61.6,50.3,196.2,24.83,0.117,1,13.859827052418064,16134
10766,10766,99.3,98.1,109.7,307.1,12.75,0.279,1,75.34429379737377,4616
10767,10767,126.2,65.1,123.2,314.6,16.73,0.402,4,78.60307462367886,4008
10768,10768,39.9,41.4,62.4,143.7,13.16,0.239,1,2.546172734066403,18257
10769,10769,158.2,135.8,162.2,456.2,1.35,0.875,2,97.93156827159176,388
10770,10770,94.5,118.6,119.3,332.4,8.99,0.169,4,85.275435037899,2757
10771,10771,0.0,51.8,57.3,109.1,20.72,0.185,2,0.5925056047827479,18624
10772,10772,77.6,104.7,106.0,288.2,13.75,0.231,4,65.40247678018576,6478
10773,10773,93.2,91.3,95.9,280.5,14.28,0.338,4,61.084125120102485,7289
10774,10774,125.0,95.6,41.0,261.6,19.28,0.269,2,49.52492793850753,9451
10775,10775,118.2,90.9,104.5,313.5,18.01,0.306,1,78.14401622718053,4092
10776,10776,117.2,96.8,159.6,373.5,21.48,0.248,3,93.61588555567417,1196
10777,10777,145.0,109.9,84.2,339.0,10.65,0.229,1,87.07964129390413,2418
10778,10778,139.6,104.5,96.8,340.8,21.45,0.427,3,87.6241059037045,2319
10779,10779,76.0,113.1,148.5,337.5,14.06,0.337,4,86.67663072488524,2495
10780,10780,145.7,154.6,149.2,449.5,0.75,0.738,3,97.26433223016974,513
10781,10781,89.4,24.2,63.6,177.3,13.76,0.322,4,8.046866659549483,17227
10782,10782,97.0,44.3,84.7,226.1,17.23,0.328,2,27.858439201451908,13511
10783,10783,85.1,58.3,88.0,231.4,15.67,0.297,1,30.802284616205828,12960
10784,10784,84.2,29.6,76.4,190.2,17.22,0.381,2,11.716664887370557,16536
10786,10786,123.3,73.4,103.8,300.5,17.46,0.107,2,72.27767695099818,5190
10787,10787,111.5,101.3,180.0,392.8,11.41,0.163,4,95.0624532934771,926
10788,10788,109.2,42.8,137.5,289.5,11.13,0.133,4,66.22451158321768,6321
10789,10789,84.9,66.7,98.6,250.2,23.13,0.43,3,42.30009608198996,10803
10790,10790,171.9,52.1,36.8,260.7,9.73,0.229,2,49.007152770364044,9549
10791,10791,126.4,32.3,152.0,310.6,15.16,0.337,3,77.01772178926018,4304
10792,10792,77.3,80.4,136.6,294.3,9.58,0.139,1,68.96017935304793,5811
10793,10793,52.6,59.1,134.2,245.9,22.19,0.21,4,39.6551724137931,11301
10794,10794,132.9,112.5,77.1,322.5,8.47,0.293,2,81.70972563253976,3425
10795,10795,30.2,115.5,58.2,203.9,18.34,0.32,1,17.019856944592718,15542
10796,10796,119.8,116.1,110.2,346.0,8.46,0.412,2,88.86783388491513,2086
10797,10797,74.4,106.4,58.3,239.0,10.65,0.16,4,35.45158535283442,12088
10798,10798,60.3,66.4,75.9,202.6,13.86,0.284,2,16.408668730650156,15658
10800,10800,65.2,68.6,108.7,242.5,20.68,0.339,3,37.570727020390734,11688
10801,10801,136.5,67.3,142.8,346.6,9.26,0.27,4,89.02263264652504,2056
10802,10802,60.6,47.4,140.9,249.0,16.68,0.416,4,41.48073022312373,10959
10803,10803,100.5,52.1,96.6,249.2,22.94,0.302,1,41.58481904558556,10940
10804,10804,78.1,30.9,91.5,200.5,12.57,0.437,3,15.56528237429273,15817
10805,10805,64.6,62.9,26.6,154.0,16.57,0.274,2,3.7125013344720825,18039
10806,10806,75.3,59.2,62.5,197.0,13.27,0.347,1,14.196114017294759,16073
10807,10807,103.2,108.3,93.7,305.3,17.24,0.285,3,74.55695526849578,4765
10809,10809,30.6,58.4,127.0,216.0,8.4,0.426,3,22.73406640333084,14474
10810,10810,153.0,144.1,162.6,459.8,1.89,0.885,4,98.21981424148606,333
10811,10811,102.0,120.6,139.0,361.6,22.45,0.166,4,91.92644389879364,1511
10812,10812,91.2,58.0,58.7,208.0,19.57,0.301,1,18.973524073876373,15174
10814,10814,139.3,98.4,88.8,326.5,10.02,0.18,2,83.21234119782214,3143
10816,10816,79.3,75.6,118.8,273.8,12.43,0.241,2,57.37696167396178,7979
10817,10817,41.7,95.2,120.8,257.7,24.87,0.138,2,47.14689868687947,9897
10818,10818,110.1,49.7,63.5,223.3,19.12,0.17,4,26.361161524500908,13793
10819,10819,59.3,53.0,106.4,218.7,15.28,0.4,1,23.940429166221843,14246
10820,10820,80.0,52.7,118.8,251.5,8.93,0.188,4,43.13013771751895,10647
10821,10821,72.9,79.8,132.7,285.4,10.0,0.272,1,63.9398953773887,6752
10822,10822,82.7,78.4,109.9,271.1,24.82,0.234,1,55.65549268709299,8301
10823,10823,135.1,38.8,94.6,268.5,22.1,0.172,1,54.01142308102914,8612
10824,10824,100.1,70.8,70.1,241.0,9.13,0.256,4,36.63125867406854,11868
10825,10825,139.4,0.0,101.7,241.1,23.96,0.268,1,36.6846375573823,11858
10826,10826,96.4,97.4,56.3,250.1,12.18,0.388,1,42.220027757019324,10819
10827,10827,53.2,81.9,37.3,172.4,15.15,0.212,1,6.9606063841144445,17431
10828,10828,85.3,96.0,119.8,301.2,22.61,0.158,3,72.6753496316857,5114
10829,10829,71.4,80.6,96.6,248.6,18.92,0.313,1,41.22451158321768,11007
10832,10832,13.0,89.0,84.1,186.1,8.14,0.41,4,10.448916408668731,16775
10833,10833,68.1,65.7,148.6,282.3,20.51,0.297,2,62.135689121383585,7090
10834,10834,120.3,131.6,97.9,349.7,8.46,0.308,3,89.6791929112843,1934
10835,10835,59.1,88.9,15.1,163.1,16.96,0.116,3,5.022952919824918,17791
10836,10836,81.4,46.7,143.0,271.1,14.53,0.288,4,55.65549268709299,8301
10837,10837,66.5,30.8,30.4,127.6,13.87,0.106,4,1.2757553111988897,18496
10838,10838,46.3,62.1,83.9,192.4,16.78,0.184,4,12.514679192911284,16387
10839,10839,54.0,77.2,124.2,255.5,9.5,0.183,4,45.84712287818939,10143
10840,10840,131.1,49.5,43.8,224.4,18.89,0.298,3,26.969680794277785,13679
10841,10841,126.8,103.6,40.8,271.1,19.58,0.448,2,55.65549268709299,8301
10842,10842,60.9,58.7,59.2,178.8,16.79,0.235,3,8.383153624426178,17163
10843,10843,141.9,81.0,70.7,293.5,13.88,0.252,1,68.54115511903491,5890
10844,10844,136.0,75.5,39.8,251.3,14.63,0.384,4,42.983345788406105,10677
10845,10845,64.4,102.0,117.4,283.8,13.52,0.28,1,63.019109640226326,6927
10846,10846,75.6,112.0,0.0,187.6,10.31,0.393,2,10.921319525995516,16687
10847,10847,88.0,123.3,96.1,307.5,16.36,0.187,4,75.52311305647486,4581
10848,10848,83.8,60.2,10.8,154.8,14.32,0.171,1,3.7899007152770365,18024
10849,10849,115.2,63.5,118.9,297.6,19.32,0.426,4,70.64695206576278,5495
10850,10850,75.9,124.7,101.4,302.1,11.14,0.346,1,73.10238069819579,5035
10851,10851,106.6,102.5,105.9,315.0,21.78,0.225,2,78.7311839436319,3982
10852,10852,134.9,81.2,145.4,361.6,21.68,0.431,1,91.92644389879364,1511
10853,10853,84.5,87.1,61.6,233.2,12.48,0.426,2,31.87520017081243,12755
10854,10854,67.0,109.6,97.3,273.9,18.71,0.195,3,57.4410163339383,7970
10855,10855,103.6,81.5,91.7,276.9,9.89,0.266,2,59.05839649834525,7667
10856,10856,150.3,156.2,158.6,465.1,1.64,0.85,4,98.7055620796413,242
10857,10857,56.2,24.0,68.2,148.4,20.56,0.344,4,3.0132379630618127,18169
10858,10858,99.1,96.8,137.2,333.1,12.4,0.314,1,85.48361268282267,2720
10859,10859,94.9,120.0,70.3,285.2,23.82,0.35,3,63.82779972242981,6772
10860,10860,49.5,49.9,106.9,206.4,23.96,0.191,3,18.188854489164086,15326
10861,10861,61.0,80.9,104.6,246.5,20.29,0.179,4,40.01814882032668,11232
10862,10862,45.3,60.5,102.9,208.7,16.08,0.195,1,19.261770043770685,15121
10863,10863,75.7,94.0,93.1,262.8,11.54,0.134,1,50.26689441656881,9313
10864,10864,78.3,99.8,94.4,272.4,11.42,0.261,2,56.568271591758304,8129
10865,10865,70.1,154.7,130.0,354.8,24.03,0.39,2,90.69606063841145,1739
10866,10866,61.8,53.0,97.0,211.7,14.99,0.1,4,20.62293156827159,14867
10867,10867,132.4,113.0,41.4,286.8,9.57,0.293,4,64.66051030212448,6617
10868,10868,118.8,112.7,118.7,350.2,11.4,0.203,3,89.80730223123732,1910
10869,10869,109.7,88.8,43.4,241.9,18.98,0.43,2,37.16771645137184,11768
10870,10870,89.8,29.8,92.7,212.3,21.42,0.209,4,20.96722536564535,14799
10872,10872,49.6,140.0,126.9,316.5,10.95,0.114,1,79.44912992420198,3848
10873,10873,172.0,161.0,158.5,491.5,1.41,0.918,2,99.95996583751467,8
10874,10874,157.1,80.6,39.5,277.1,17.67,0.142,4,59.181167929966904,7643
10875,10875,95.3,106.1,77.5,278.9,21.14,0.303,3,60.190028824596986,7454
10876,10876,106.1,90.5,130.5,327.1,18.81,0.394,3,83.43920145190563,3101
10877,10877,11.2,107.1,78.5,196.7,21.0,0.301,3,14.070673641507419,16095
10878,10878,125.7,26.1,148.0,299.8,18.8,0.221,1,71.83463221949397,5273
10879,10879,51.6,87.1,96.2,234.9,18.33,0.424,4,32.93477100459059,12560
10880,10880,79.2,77.2,79.6,236.0,15.01,0.196,2,33.532614497704714,12447
10881,10881,102.2,101.8,100.8,304.8,17.85,0.333,2,74.29806768442404,4812
10882,10882,126.6,57.6,140.0,324.1,21.48,0.116,3,82.3742927297961,3300
10883,10883,60.2,76.8,95.1,232.1,8.17,0.404,4,31.205295185224724,12886
10884,10884,83.0,13.9,74.3,171.2,18.19,0.146,1,6.656346749226007,17487
10885,10885,108.7,60.3,69.3,238.4,17.74,0.336,2,35.06458844880965,12161
10887,10887,100.0,79.0,123.9,302.9,19.51,0.224,4,73.41731610974699,4980
10888,10888,32.5,110.6,177.1,320.3,23.09,0.372,2,80.97042809864418,3564
10889,10889,68.3,80.9,134.5,283.7,17.18,0.214,2,62.96839970107825,6932
10890,10890,160.3,69.0,145.9,375.3,20.46,0.28,2,93.7920358706096,1162
10891,10891,1.5,91.3,93.9,186.7,9.29,0.405,1,10.649087221095336,16737
10892,10892,94.9,31.7,84.0,210.5,12.17,0.422,4,20.073129070139853,14970
10893,10893,179.0,101.7,63.9,344.6,13.66,0.231,4,88.59560158001494,2136
10894,10894,44.9,28.4,139.0,212.3,10.27,0.393,2,20.96722536564535,14799
10895,10895,104.7,20.4,44.3,169.3,23.53,0.395,1,6.3013771751894945,17553
10896,10896,116.1,65.0,69.7,250.8,21.89,0.314,4,42.65239671186079,10738
10897,10897,74.7,32.7,133.5,240.8,8.28,0.298,1,36.54318351660083,11885
10898,10898,99.5,89.8,31.1,220.5,13.37,0.285,1,24.83719440589303,14074
10899,10899,62.9,93.4,28.7,185.0,20.66,0.124,2,10.107291555460659,16838
10901,10901,160.0,75.3,97.1,332.4,18.59,0.362,2,85.275435037899,2757
10902,10902,87.9,53.4,87.2,228.5,19.15,0.3,1,29.17956656346749,13263
10903,10903,71.9,93.8,87.2,252.9,13.6,0.397,1,44.01088929219601,10484
10904,10904,130.7,102.7,12.2,245.6,13.43,0.316,4,39.47902209885769,11337
10905,10905,83.5,80.5,108.7,272.6,22.32,0.399,3,56.699049855877014,8108
10906,10906,52.5,109.3,74.1,235.8,12.93,0.31,3,33.40183623358599,12473
10907,10907,117.3,52.1,53.4,222.8,17.75,0.167,4,26.086260275435038,13844
10908,10908,119.8,80.6,136.8,337.1,10.75,0.116,1,86.53517668410376,2519
10909,10909,87.4,80.0,60.3,227.7,8.44,0.261,2,28.71783922280346,13351
10910,10910,101.0,48.9,137.1,287.0,9.21,0.232,3,64.76459912458631,6598
10911,10911,170.9,33.3,61.9,266.2,9.87,0.254,4,52.578200064054656,8877
10912,10912,79.0,73.0,75.7,227.8,11.78,0.135,2,28.776555994448593,13338
10913,10913,116.4,62.3,67.4,246.1,10.63,0.204,2,39.780612789580445,11277
10914,10914,125.0,89.0,18.7,232.7,24.38,0.288,3,31.5682715917583,12815
10915,10915,148.1,66.1,69.1,283.3,21.18,0.407,2,62.69883634034375,6985
10916,10916,14.8,71.1,137.1,223.0,13.09,0.297,3,26.243727981210636,13813
10917,10917,50.4,71.1,16.7,138.3,11.95,0.171,1,2.0630938400768657,18348
10918,10918,88.5,90.0,151.5,330.0,22.0,0.449,4,84.47742073235828,2906
10919,10919,93.3,121.7,135.0,349.9,10.01,0.257,1,89.71122024127254,1927
10921,10921,109.1,106.5,81.3,296.9,14.11,0.441,4,70.27329988256645,5564
10922,10922,93.7,31.0,142.6,267.3,12.47,0.263,4,53.24543610547667,8756
10923,10923,126.0,80.2,87.2,293.3,12.17,0.439,3,68.43973524073877,5909
10924,10924,80.8,23.7,71.1,175.7,17.69,0.407,4,7.665207643856091,17295
10925,10925,180.0,50.2,141.7,372.0,17.08,0.281,1,93.41571474324756,1233
10926,10926,154.7,158.8,132.1,445.6,1.52,0.723,3,96.962741539447,570
10928,10928,82.6,88.7,112.2,283.6,23.87,0.108,3,62.89900715277036,6946
10929,10929,120.9,100.3,79.8,301.0,13.35,0.408,2,72.54457136756699,5141
10930,10930,162.7,138.9,156.2,457.8,0.59,0.874,2,98.04633287071634,367
10931,10931,78.8,61.6,54.8,195.2,17.91,0.444,2,13.462154371730545,16207
10932,10932,25.9,130.5,86.4,242.9,15.71,0.136,4,37.8242767161311,11644
10933,10933,33.0,114.5,41.8,189.3,14.52,0.28,4,11.439094694139,16590
10934,10934,105.6,93.5,90.3,289.3,17.61,0.432,2,66.09106437493327,6349
10935,10935,72.3,49.8,131.1,253.2,15.47,0.345,3,44.24842532294224,10437
10936,10936,86.4,114.0,160.0,360.4,13.44,0.286,2,91.72894203053272,1549
10937,10937,108.2,96.2,180.0,384.3,8.62,0.216,1,94.56869862282481,1017
10938,10938,109.7,115.6,127.6,352.9,20.63,0.129,1,90.31973951104942,1812
10940,10940,43.7,112.5,98.4,254.6,11.93,0.359,2,45.22792783174976,10257
10941,10941,131.4,114.6,50.6,296.6,16.89,0.275,1,70.10515640012811,5599
10942,10942,115.7,110.6,58.1,284.4,14.96,0.441,4,63.32070033094907,6868
10943,10943,92.2,54.7,68.0,214.9,12.17,0.189,4,22.2296359560158,14565
10944,10944,110.4,73.7,92.9,277.0,22.27,0.361,2,59.1171132699904,7654
10945,10945,31.2,110.3,62.0,203.5,24.65,0.446,4,16.838368741325933,15575
10946,10946,66.8,155.7,49.1,271.7,16.62,0.355,4,56.06117220027757,8227
10947,10947,109.4,100.7,121.0,331.0,19.65,0.159,4,84.73630831643003,2856
10948,10948,88.4,110.9,133.1,332.4,17.29,0.392,4,85.275435037899,2757
10949,10949,102.7,86.7,134.0,323.3,16.18,0.299,2,82.09405359239885,3352
10950,10950,101.4,111.1,76.2,288.7,8.14,0.205,2,65.73342585673107,6411
10951,10951,90.2,176.8,83.4,350.5,21.29,0.164,2,89.86868794704814,1897
10953,10953,44.7,159.2,89.6,293.6,16.14,0.371,4,68.59987189068005,5878
10954,10954,117.1,73.3,55.9,246.4,24.79,0.115,4,39.951425216184475,11245
10955,10955,82.5,88.1,86.1,256.7,23.08,0.322,1,46.59442724458204,9995
10956,10956,169.2,33.7,73.2,276.1,23.76,0.306,1,58.55129710686452,7758
10957,10957,105.3,116.4,127.2,349.0,16.74,0.275,3,89.52973203800576,1960
10958,10958,14.0,61.8,69.7,145.5,13.51,0.116,4,2.7063093840076866,18228
10959,10959,65.4,107.7,151.6,324.6,8.01,0.164,1,82.53442937973738,3271
10960,10960,69.2,57.0,114.0,240.2,22.19,0.267,4,36.166862389238815,11952
10961,10961,127.8,82.5,41.9,252.2,20.38,0.269,1,43.57852033735454,10566
10962,10962,114.3,74.0,110.0,298.2,21.72,0.187,2,70.96722536564535,5433
10963,10963,41.1,46.9,106.4,194.4,14.56,0.419,2,13.093840076865593,16278
10964,10964,98.1,60.2,105.9,264.2,10.97,0.293,4,51.29176897619302,9119
10965,10965,126.8,58.3,130.4,315.5,21.47,0.262,3,78.96338208604676,3937
10966,10966,139.9,96.1,27.5,263.5,24.48,0.412,4,50.74997331055834,9220
10967,10967,149.3,147.9,154.3,451.6,0.56,0.745,4,97.4538272659336,476
10968,10968,164.1,10.4,143.3,317.8,16.46,0.146,4,79.95622931568272,3751
10969,10969,105.3,93.6,91.8,290.7,8.67,0.224,2,66.92377495462794,6194
10970,10970,121.2,88.3,84.8,294.3,22.62,0.243,1,68.96017935304793,5811
10971,10971,98.1,61.8,104.1,264.1,8.27,0.383,1,51.20369381872531,9134
10972,10972,7.2,82.5,112.6,202.3,11.4,0.307,4,16.29123518735988,15678
10973,10973,78.0,100.9,120.3,299.2,10.79,0.26,2,71.53304152877121,5329
10974,10974,101.7,38.2,121.8,261.6,23.02,0.12,1,49.52492793850753,9451
10975,10975,118.8,41.9,79.1,239.8,23.01,0.369,1,35.94000213515533,11998
10976,10976,95.1,84.2,63.8,243.0,21.4,0.374,4,37.885662431941924,11632
10977,10977,55.8,115.8,0.0,171.6,18.45,0.312,3,6.752428739190776,17469
10978,10978,69.6,96.0,115.2,280.7,18.16,0.434,1,61.198889719227076,7263
10979,10979,106.1,78.8,122.5,307.4,10.95,0.306,1,75.4697341731611,4593
10980,10980,63.8,45.3,107.0,216.2,19.49,0.141,3,22.835486281626988,14452
10981,10981,20.6,31.6,98.9,151.1,17.64,0.108,3,3.3708764812640117,18102
10982,10982,33.2,91.7,96.7,221.6,24.96,0.13,1,25.354969574036513,13978
10983,10983,82.8,98.5,39.8,221.1,12.27,0.403,3,25.088075157467703,14031
10984,10984,116.1,109.5,111.7,337.4,8.62,0.44,1,86.6392655065656,2500
10986,10986,142.3,115.4,90.4,348.2,16.74,0.405,3,89.35091277890467,1993
10987,10987,54.2,74.1,69.7,198.0,15.21,0.33,2,14.564428312159711,16003
10988,10988,109.6,134.5,83.5,327.6,15.09,0.23,1,83.6260275435038,3064
10989,10989,87.9,141.9,45.8,275.7,24.35,0.28,4,58.316430020283974,7802
10990,10990,59.7,62.1,131.9,253.6,9.57,0.236,1,44.53667129283655,10385
10991,10991,53.5,60.2,168.9,282.6,12.84,0.105,4,62.30917049215331,7058
10992,10992,42.0,158.2,56.6,256.8,10.65,0.243,4,46.6931781787125,9981
10993,10993,36.9,104.9,120.9,262.8,12.8,0.201,2,50.26689441656881,9313
10996,10996,105.2,73.0,72.4,250.6,22.86,0.354,3,42.54297000106757,10762
10997,10997,73.4,66.8,115.5,255.7,8.99,0.316,4,45.95121170065122,10122
10998,10998,100.0,77.9,60.4,238.3,19.06,0.381,3,34.99786484466745,12172
10999,10999,180.0,141.5,81.5,403.0,24.66,0.103,1,95.6656346749226,813
11000,11000,79.7,58.9,132.8,271.4,9.36,0.283,4,55.852994555353895,8266
11001,11001,91.4,51.8,77.2,220.5,21.5,0.116,2,24.83719440589303,14074
11002,11002,98.7,90.4,118.5,307.6,18.63,0.155,2,75.57115405145724,4575
11003,11003,87.5,88.3,103.0,278.8,19.45,0.166,4,60.123305220454796,7465
11004,11004,77.9,73.7,102.2,253.9,8.33,0.21,4,44.73684210526316,10348
11006,11006,137.6,110.9,15.8,264.3,20.6,0.315,4,51.379844133660725,9101
11007,11007,155.0,84.7,64.9,304.6,24.97,0.339,3,74.19130991779652,4833
11008,11008,100.4,49.9,99.6,249.9,14.65,0.296,2,42.08391160456923,10845
11009,11009,63.8,98.0,23.2,185.0,16.66,0.294,3,10.107291555460659,16838
11010,11010,52.9,89.5,113.7,256.0,18.19,0.276,3,46.15138251307783,10081
11011,11011,126.6,67.0,68.9,262.5,19.29,0.168,1,50.06939254830789,9347
11012,11012,101.2,136.8,116.4,354.4,22.47,0.264,3,90.60798548094374,1760
11013,11013,121.3,31.8,98.0,251.1,9.99,0.362,3,42.895270630938406,10694
11014,11014,70.5,119.7,73.4,263.6,16.15,0.141,1,50.83537952386036,9204
11015,11015,3.4,60.9,83.3,147.6,19.18,0.271,1,2.9038112522686026,18191
11017,11017,180.0,90.1,99.8,369.9,13.65,0.367,2,93.18885448916409,1276
11018,11018,58.8,75.2,70.0,204.0,8.18,0.264,1,17.070566883740792,15533
11019,11019,71.1,28.9,129.2,229.2,22.16,0.228,1,29.529198249172627,13198
11020,11020,101.2,88.5,101.9,291.7,18.5,0.408,3,67.57499733105583,6066
11021,11021,49.7,67.6,124.9,242.2,8.95,0.332,1,37.34119782214156,11729
11024,11024,71.5,51.9,103.8,227.2,22.22,0.154,3,28.416248532080708,13408
11025,11025,41.1,69.3,105.7,216.2,13.1,0.302,1,22.835486281626988,14452
11026,11026,79.7,21.8,143.4,245.0,11.02,0.422,3,39.169424575637876,11391
11027,11027,105.8,57.9,75.3,239.0,8.29,0.105,4,35.45158535283442,12088
11028,11028,107.5,67.2,126.4,301.1,8.94,0.311,2,72.60328813921213,5127
11029,11029,70.7,64.8,117.1,252.6,15.94,0.324,1,43.83207003309491,10516
11030,11030,43.0,23.4,138.6,205.0,11.56,0.261,2,17.516280559410696,15451
11031,11031,109.5,119.1,136.2,364.8,24.65,0.424,4,92.46290167609693,1411
11032,11032,65.5,81.1,125.7,272.4,9.12,0.442,3,56.568271591758304,8129
11033,11033,33.4,35.0,108.0,176.4,21.41,0.186,4,7.865378456282694,17259
11034,11034,73.3,98.5,69.8,241.6,23.82,0.376,2,37.01558663392762,11797
11035,11035,87.9,70.9,87.7,246.5,22.33,0.146,1,40.01814882032668,11232
11036,11036,81.6,72.4,100.2,254.2,9.31,0.144,4,44.955695526849574,10305
